Facility ID,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points
340075,0.923556,0.958358,2,0
340085,0.952589,0.912739,5,3
340087,0.914994,0.926835,4,0
340090,0.973272,0.911203,5,4
340096,0.951995,0.908257,6,4
340097,1.026154,0.954436,3,3
340098,0.972716,0.981242,1,0
340099,0.954626,0.922291,5,2
340107,0.963234,0.969128,2,0
340109,0.954796,0.944358,3,0
340113,0.984847,0.984562,1,0
340114,0.926045,0.942097,3,0
340115,0.896276,0.89756,6,0
340116,0.941017,0.976991,1,0
340119,0.971086,0.97011,2,0
340120,0.967422,0.960749,2,0
340123,0.930479,0.935424,4,0
340126,0.962585,0.95494,3,0
340127,0.881799,0.922429,5,0
340129,0.933885,0.929203,4,0
340130,0.970946,0.95719,2,1
340131,0.92278,0.907199,6,1
340132,0.946575,0.92642,4,1
340141,0.967699,0.96763,2,0
340142,0.936979,0.912654,5,2
340143,0.929698,0.949699,3,0
340144,0.963824,0.93827,4,2
340145,0.934289,0.997084,0,0
340147,0.968443,0.98749,1,0
340148,0.94376,0.959743,2,0
340151,0.923959,0.943472,3,0
340155,0.956676,0.954215,3,0
340158,0.914744,0.928828,4,0
340166,0.934784,0.993055,0,0
340171,0.959694,0.926076,4,2
340173,0.969891,0.955483,3,1
340183,0.955654,0.979552,1,0
340184,0.961174,0.935237,4,2
340187,0.858343,0.892789,6,0
340188,0.922083,0.834292,10,9
340190,0.9672,0.898502,6,5
350002,0.90581,0.947584,3,0
350006,0.942976,0.962382,2,0
350011,0.978121,1.028528,0,0
350015,0.896363,0.93303,4,0
350019,0.976746,1.046734,0,0
350070,0.932721,0.984858,1,0
360001,1.001036,0.995551,0,0
360002,0.92474,0.996298,0,0
360003,1.071067,1.096557,0,0
360006,0.983986,0.991374,0,0
360008,1.050672,0.99181,0,2
360009,1.019581,1.011373,0,0
360010,0.989288,0.986372,1,0
360011,0.97043,0.93777,4,2
360012,0.994754,0.994413,0,0
360013,1.048403,1.007008,0,2
360014,0.942223,0.924481,4,1
360016,0.989942,0.981641,1,0
360017,0.996004,0.990412,0,0
360020,1.026048,1.042819,0,0
360025,1.057708,1.077556,0,0
360027,0.998541,0.991766,0,0
360029,0.991058,0.924672,4,4
360032,0.939196,0.906922,6,3
360035,0.983745,0.990439,0,0
360036,0.967982,0.971562,2,0
360037,1.021908,1.061456,0,0
360039,0.94058,0.933685,4,0
360040,1.009712,0.983763,1,1
360041,1.039409,1.01588,0,1
360044,1.003527,1.046427,0,0
360046,0.947145,0.943723,3,0
360048,1.035015,1.068027,0,0
360051,1.03669,1.043342,0,0
360054,1.10149,1.097079,0,0
360055,1.090405,1.06738,0,0
360056,1,1.004764,0,0
360058,0.970445,1.022569,0,0
360059,1.013851,1.012217,0,0
360064,1.072643,1.031354,0,1
360065,0.932723,0.960797,2,0
360066,0.998575,1.001321,0,0
360068,1.025114,1.009774,0,0
360070,1.024387,1.029418,0,0
360071,1.059889,0.96922,2,4
360072,0.978209,0.98273,1,0
360075,0.985812,1.006471,0,0
360076,1.050048,1.009928,0,1
360077,1.014263,0.965466,2,2
360078,0.926041,0.943827,3,0
360079,1.019482,1.023086,0,0
360081,1.0283,1.012543,0,0
360082,1.021256,1.057827,0,0
360084,1.015395,1.004945,0,0
360085,1.006591,1.009717,0,0
360086,1.056904,1.001962,0,2
360087,0.931496,0.98919,0,0
360089,0.908095,0.934554,4,0
360090,1.007576,1.000573,0,0
360091,1.008876,1.004524,0,0
360092,0.893117,0.904526,6,0
360095,0.994687,0.996901,0,0
360096,0.88193,0.881463,7,0
360098,1.031076,0.991296,0,2
360107,1.017574,0.943985,3,4
360109,0.893683,0.894099,6,0
360112,1.065344,1.037977,0,1
360118,1.027122,1.008705,0,1
360121,1.11391,1.107419,0,0
360123,1.055633,1.058401,0,0
360131,1.08469,1.029977,0,2
360132,1.043564,1.047884,0,0
360133,1.038057,0.993664,0,2
360134,0.991144,1.029812,0,0
360137,1.034943,1.050061,0,0
360143,1.008493,1.001987,0,0
360144,1.046003,0.995275,0,2
360145,1.025088,1.056942,0,0
360148,0.932985,0.872837,8,6
360150,0.97994,0.974359,1,0
360152,0.918592,0.930493,4,0
360155,0.990353,1,0,0
360156,0.991159,0.987706,1,0
360159,1.025973,1.008647,0,0
360161,1.05279,0.993657,0,2
360163,0.983453,0.997529,0,0
360170,0.991905,0.993138,0,0
360172,1.136902,1.124417,0,0
360174,1.02603,1.003139,0,1
360175,1.001925,0.935842,4,4
360179,1.021712,1.031052,0,0
360180,0.970486,0.972029,1,0
360185,Not Available,1.107342,0,n/a
360189,0.796224,0.940333,3,0
360192,0.977657,1.013636,0,0
360197,0.999618,1.030907,0,0
360203,0.988728,1.009856,0,0
360210,0.886309,0.965816,2,0
360211,0.987605,1.01982,0,0
360218,0.953808,0.949106,3,0
360230,0.994022,1.00597,0,0
360234,1.029692,1.031863,0,0
360236,0.999616,0.975295,1,1
360239,1.014939,1.025392,0,0
360259,0.973548,1.030566,0,0
360262,0.975321,0.990884,0,0
360270,0.987103,0.957149,2,2
360276,1.036417,1.002591,0,1
360348,0.920689,0.887251,7,4
360354,1.01945,1.018251,0,0
360359,0.949188,0.964579,2,0
360360,1.038616,0.967795,2,3
360364,0.963144,0.949273,3,1
360365,1.018227,1.025605,0,0
370001,0.986649,1.01052,0,0
370002,0.948781,0.996827,0,0
370004,0.947846,0.953066,3,0
370006,0.984815,0.958616,2,1
370008,0.969055,0.980096,1,0
370013,1.083245,1.124903,0,0
370014,1.001052,1.029321,0,0
370016,1.022505,1.069355,0,0
370018,0.983203,0.982913,1,0
370019,0.94288,1.072123,0,0
370020,0.978914,1.024222,0,0
370022,0.976784,1.008199,0,0
370023,0.961801,1.006595,0,0
370026,1.00632,1.012376,0,0
370028,1.033493,1.082029,0,0
370029,0.944852,1.03088,0,0
370034,0.982567,1.020523,0,0
370037,0.965553,0.996674,0,0
370039,1.04369,0.975598,1,3
370041,1.039069,0.974205,1,3
370047,0.992136,1.049389,0,0
370049,1.012488,1.001191,0,0
370054,0.999294,0.960265,2,2
370056,0.990671,1.014247,0,0
370089,0.971084,0.986861,1,0
370093,1.042967,1.087255,0,0
370094,1.018592,0.980245,1,2
370097,0.988154,0.982326,1,0
370106,1.061074,1.058252,0,0
370113,1.003867,1.034195,0,0
370114,1.03806,1.03424,0,0
370149,0.961438,0.986513,1,0
370171,0.871884,0.995747,0,0
370180,0.810774,0.81374,10,0
370202,0.970529,0.988249,0,0
370210,0.948698,0.962745,2,0
370211,1.027741,1.000854,0,1
370215,0.985386,0.991178,0,0
370218,0.948937,0.948978,3,0
370227,0.867121,0.834288,10,9
370228,0.976782,0.940117,4,2
370234,0.960993,0.997859,0,0
370235,0.918541,0.980071,1,0
370236,1.02995,0.994129,0,1
370237,0.916978,0.808737,10,9
380001,0.83481,0.8736,8,0
380002,0.916612,0.901572,6,2
380004,0.925599,0.923182,5,0
380007,0.979616,0.958616,2,1
380009,0.985326,0.975054,1,0
380017,0.943165,0.927488,4,1
380018,0.949793,0.941539,3,0
380020,0.874095,0.854275,9,6
380021,0.902942,0.93159,4,0
380025,0.902291,0.858676,9,7
380027,0.828225,0.846141,9,0
380029,0.85627,0.896715,6,0
380037,0.881756,0.824626,10,9
380038,0.898779,0.861335,8,6
380047,0.913638,0.956483,2,0
380050,0.837946,0.828384,10,9
380051,0.938078,0.91093,5,2
380052,0.893453,0.909023,5,0
380060,0.889544,0.871528,8,4
380061,0.932828,0.9298,4,0
380071,0.84012,0.88872,7,0
380075,0.888021,0.879856,7,1
380082,0.940298,0.876234,8,6
380089,0.882912,0.895391,6,0
380090,0.862073,0.845997,9,9
380091,0.815991,0.832663,10,0
380102,0.902199,0.907755,6,0
380103,0.778531,0.796023,10,0
390001,0.985869,0.92122,5,4
390002,0.939741,1.005978,0,0
390003,0.949961,0.806437,10,9
390004,1.080697,1.070718,0,0
390006,0.992647,0.988156,0,0
390009,1.02034,1.03115,0,0
390012,0.957167,0.965023,2,0
390013,0.924538,0.974922,1,0
390016,1.026475,0.999574,0,1
390026,1.021392,1.003092,0,1
390028,1.031828,1.079113,0,0
390032,1.043792,1.02913,0,0
390035,0.926061,0.915806,5,1
390036,1.071687,1.101886,0,0
390037,1.048834,1.050756,0,0
390039,0.920415,0.964564,2,0
390041,1.011817,1.034049,0,0
390042,0.982529,0.999504,0,0
390044,1.015905,1.038203,0,0
390045,0.990762,1.011548,0,0
390046,1.044976,1.035683,0,0
390048,1.035406,0.920103,5,6
390049,0.960872,0.959563,2,0
390050,1.076754,1.07255,0,0
390056,0.95435,0.984222,1,0
390058,1.001677,1.008046,0,0
390062,0.987577,0.892545,6,6
390063,1.048162,1.048435,0,0
390065,0.987735,0.98851,0,0
390066,0.99929,0.958052,2,2
390067,0.974845,1.010203,0,0
390068,0.98933,0.966511,2,1
390070,0.98536,0.955892,3,2
390071,0.834403,0.944013,3,0
390072,1.047079,0.971734,2,3
390073,1.095651,1.100838,0,0
390076,1.001167,1.0077,0,0
390079,0.929112,0.968237,2,0
390081,1.06811,0.992516,0,3
390086,0.981691,1.023662,0,0
390090,1.062505,1.074434,0,0
390091,0.935012,0.955714,3,0
390093,1.065303,0.997193,0,3
390096,0.997904,1.027465,0,0
390097,0.993135,0.980477,1,0
390100,0.977734,0.991492,0,0
390101,1.05197,1.015399,0,1
390102,1.020428,1.014314,0,0
390107,0.978222,0.982848,1,0
390110,1.038608,1.019878,0,0
390111,1.032317,1.055957,0,0
390112,0.982088,1.03096,0,0
390113,0.97726,0.97906,1,0
390114,0.973461,0.986648,1,0
390115,1.000122,0.997602,0,0
390116,0.965414,0.973251,1,0
390117,0.908606,0.92566,4,0
390119,1.057549,1.061527,0,0
390123,0.992121,0.985818,1,0
390125,1.051919,1.046304,0,0
390127,1.035858,0.984471,1,2
390138,0.839069,0.861572,8,0
390139,0.971272,0.968738,2,0
390142,0.999602,1.012358,0,0
390145,0.976788,0.965103,2,0
390146,0.945413,1.018569,0,0
390147,1.058849,1.001012,0,2
390150,0.946574,1.012303,0,0
390151,0.905182,0.952576,3,0
390153,1.010896,0.984519,1,1
390156,1.020926,1.023832,0,0
390157,1.072921,1.048206,0,1
390160,1.002647,1.034141,0,0
390162,1.036629,0.89793,6,7
390163,0.960281,1.006803,0,0
390164,0.998835,1.006363,0,0
390168,0.95759,0.944184,3,1
390173,1.00055,0.960722,2,2
390174,0.999732,1.000364,0,0
390178,0.93837,0.93711,4,0
390179,0.962677,0.950144,3,1
390180,1.022468,1.040429,0,0
390183,0.903353,0.942029,3,0
390195,0.975059,0.962699,2,0
390198,1.097597,1.115928,0,0
390199,0.90897,0.917221,5,0
390201,1.004683,1.016586,0,0
390203,0.94661,0.956391,2,0
390204,0.985556,1.047508,0,0
390211,0.984776,0.9221,5,4
390217,0.966448,0.913921,5,4
390219,0.939994,0.896033,6,4
390222,0.96264,0.978626,1,0
390223,1.01508,1.015771,0,0
390225,0.941242,0.965127,2,0
390226,1.000784,1.007776,0,0
390228,0.969022,0.951042,3,1
390231,0.94941,0.924671,4,2
390233,0.961605,0.964664,2,0
390237,1.028449,1.035683,0,0
390256,1.033402,1.045767,0,0
390258,1.032059,1.060308,0,0
390265,1.035866,1.021757,0,0
390266,1.028555,0.928566,4,5
390267,1.064578,1.037556,0,1
390270,0.965087,0.944134,3,1
390304,1.011309,1.026487,0,0
390326,0.92201,0.908071,6,1
390328,0.961182,1.020803,0,0
390329,0.996875,0.972308,1,1
390330,0.948343,0.946561,3,0
390332,Not Available,0.907639,6,n/a
410004,1.003599,0.992157,0,0
410005,1.047154,0.999893,0,2
410006,1.012338,0.999071,0,0
410007,1.019794,1.03277,0,0
410008,0.941652,0.955163,3,0
410009,0.998281,0.985012,1,0
410010,1.049235,1.082496,0,0
410011,0.960023,0.905265,6,4
410012,0.972312,0.959191,2,1
410013,0.943651,0.943154,3,0
420002,1.064199,1.032165,0,1
420004,1.007045,1.037399,0,0
420005,0.877669,0.93958,4,0
420007,1.044607,1.019435,0,1
420009,1.036728,1.011569,0,1
420010,0.956819,0.947716,3,0
420015,0.99386,1.002424,0,0
420018,1.028849,1.008652,0,1
420020,0.95471,0.953661,3,0
420023,0.97701,0.946101,3,2
420026,0.971351,0.994631,0,0
420027,1.086721,1.102121,0,0
420030,0.927433,0.986945,1,0
420033,0.926538,0.948665,3,0
420036,0.955269,0.993961,0,0
420037,0.909024,0.914631,5,0
420038,1.01599,1.004298,0,0
420048,0.976345,1.063532,0,0
420049,0.936237,0.969935,2,0
420051,0.986775,1.004862,0,0
420053,0.981949,0.991212,0,0
420055,0.853511,0.99348,0,0
420065,0.999216,0.987164,1,0
420067,0.981175,0.95872,2,1
420068,1.056032,1.08493,0,0
420070,0.996866,0.984,1,0
420071,1.070428,1.050336,0,0
420073,0.960023,0.984334,1,0
420078,1.018481,1.026282,0,0
420079,0.990409,0.996703,0,0
420080,0.99292,0.969344,2,1
420082,0.992761,0.953135,3,2
420085,0.92836,0.95703,2,0
420086,0.990773,1.009854,0,0
420087,1.006315,0.999371,0,0
420089,1.016538,1.040592,0,0
420091,0.978661,0.998762,0,0
420098,0.992662,1.005977,0,0
420101,1.104862,1.019614,0,3
420103,1.021105,0.965554,2,3
420104,0.95361,1.013392,0,0
420105,0.911508,0.984532,1,0
420106,0.943297,0.998173,0,0
420107,0.902785,0.985008,1,0
420109,0.842586,0.956893,2,0
420110,Not Available,0.905581,6,n/a
430005,0.965724,0.994695,0,0
430008,0.891752,0.858023,9,7
430012,0.941872,0.927448,4,1
430013,0.944856,0.988954,0,0
430014,0.953981,0.991323,0,0
430015,0.90553,0.875112,8,5
430016,0.985202,1.032655,0,0
430027,1.030005,1.081773,0,0
430048,0.989065,0.998445,0,0
430077,1.005033,0.994004,0,0
430095,1.02375,1.019608,0,0
430097,0.951477,0.932764,4,1
440002,1.0639,1.071487,0,0
440003,1.001681,0.982524,1,1
440006,1.077984,1.067777,0,0
440007,1.064249,1.070098,0,0
440009,0.956507,0.943388,3,1
440011,0.962577,0.963817,2,0
440012,1.009814,1.024999,0,0
440015,0.96456,0.950712,3,1
440017,1.034681,1.029616,0,0
440018,1.045612,1.068536,0,0
440020,0.988916,0.963804,2,1
440029,0.984331,0.942348,3,3
440030,1.023331,1.00301,0,1
440031,0.942714,0.905568,6,3
440033,1.056158,0.986287,1,3
440034,0.934461,0.932127,4,0
440046,1.022918,0.964307,2,3
440048,1.004209,1.035252,0,0
440050,0.986865,0.975573,1,0
440053,0.994142,0.994173,0,0
440056,0.949612,0.949591,3,0
440057,0.948565,0.929259,4,1
440058,1.017335,1.054093,0,0
440059,0.985533,0.965849,2,1
440061,1.137671,1.115007,0,0
440063,1.030314,1.032678,0,0
440065,1.089576,1.001786,0,3
440068,0.950224,0.882381,7,6
440072,1.051296,1.066776,0,0
440073,1.010005,1.037852,0,0
440081,0.939826,0.87515,8,6
440082,1.023266,1.018825,0,0
440084,1.065919,1.021674,0,2
440091,0.965781,0.975183,1,0
440102,1.011745,0.991721,0,1
440104,1.066137,1.069887,0,0
440109,0.989922,0.937392,4,3
440110,0.973994,0.918441,5,4
440111,1.016263,0.909628,5,6
440120,0.949945,0.991534,0,0
440125,0.97901,0.941642,3,2
440130,1.10893,1.139688,0,0
440131,0.952836,1.047269,0,0
440132,1.005055,0.977684,1,1
440144,1.032451,0.961101,2,3
440150,0.991083,0.979024,1,0
440151,1.052319,1.080307,0,0
440152,1.054743,1.117502,0,0
440153,0.997937,0.945023,3,3
440156,0.957786,0.977455,1,0
440161,1.00038,0.997098,0,0
440173,0.948931,0.95821,2,0
440175,0.972279,1.036335,0,0
440176,1.009259,0.893159,6,7
440183,1.032617,1.021677,0,0
440184,0.926212,0.922332,5,0
440185,0.988503,0.978621,1,0
440187,1.027837,1.055512,0,0
440193,1.055414,1.023803,0,1
440194,0.980698,0.970138,2,0
440197,1.008086,1.024036,0,0
440227,0.967893,0.945309,3,1
440228,1.026111,1.017291,0,0
450002,1.012693,1.057726,0,0
450010,1.101231,1.134328,0,0
450011,1.065071,1.060025,0,0
450015,0.911194,0.933095,4,0
450018,1.048051,0.990572,0,2
450021,1.005837,1.00019,0,0
450023,1.14218,1.201426,0,0
450024,1.09374,1.083913,0,0
450028,1.087595,1.112572,0,0
450029,1.038503,1.0488,0,0
450032,1.02483,1.050395,0,0
450033,1.022318,1.040139,0,0
450034,1.068449,1.087804,0,0
450035,1.085413,1.036517,0,2
450040,1.070624,1.10682,0,0
450042,1.015487,1.026273,0,0
450044,0.976229,1.014461,0,0
450046,1.11905,1.059618,0,2
450051,1.047233,1.048318,0,0
450054,0.945397,0.974604,1,0
450055,1.036754,1.077989,0,0
450056,1.036623,1.05195,0,0
450058,1.054596,1.036123,0,0
450064,1.042541,1.096912,0,0
450068,1.023898,1.031566,0,0
450072,1.062454,1.033347,0,1
450079,1.01416,0.977519,1,2
450080,1.113905,1.040188,0,2
450082,1.073237,1.09145,0,0
450087,1.081407,1.038564,0,1
450090,1.082462,1.092216,0,0
450092,1.071603,1.050073,0,0
450097,1.095007,1.078146,0,0
450099,0.988007,0.959146,2,2
450101,1.027266,0.990849,0,1
450102,1.083553,1.093093,0,0
450104,1.129879,1.067907,0,2
450107,1.031422,1.047108,0,0
450108,1.098143,1.028921,0,2
450119,1.030724,1.032358,0,0
450124,1.074899,1.065654,0,0
450128,0.989078,0.971798,2,1
450132,1.108744,1.080471,0,1
450133,1.11844,1.072893,0,1
450135,1.040107,1.030419,0,0
450137,1.066647,1.02797,0,1
450147,1.196288,1.252253,0,0
450148,1.017216,1.012516,0,0
450152,0.993776,0.972113,1,1
450154,0.913446,1.011489,0,0
450163,1.072832,1.006214,0,2
450165,1.026356,1.043634,0,0
450176,0.959629,1.010313,0,0
450184,1.03088,0.997621,0,1
450193,1.00941,1.031454,0,0
450194,1.080087,1.026162,0,2
450196,1.080338,1.089368,0,0
450200,1.084871,1.11877,0,0
450203,1.089826,0.996471,0,3
450209,1.056067,1.07773,0,0
450210,1.060299,0.989936,0,3
450211,1.040441,1.020241,0,1
450213,1.032934,1.012831,0,1
450222,1.060095,1.053086,0,0
450229,1.072052,1.092009,0,0
450231,1.073522,1.043955,0,1
450236,1.148773,1.016185,0,4
450237,1.082202,1.058375,0,1
450271,1.148681,1.136905,0,0
450272,1.021584,1.081749,0,0
450292,1.002291,1.057258,0,0
450324,1.055861,1.024174,0,1
450330,1.191022,1.24515,0,0
450347,1.159895,1.118836,0,1
450351,0.96005,0.989732,0,0
450352,1.090845,1.072039,0,0
450358,0.992125,1.001126,0,0
450370,1.238429,1.206904,0,0
450372,1.057103,1.086102,0,0
450379,1.252245,1.184201,0,1
450388,1.044331,1.051595,0,0
450389,0.978848,0.956137,2,1
450395,1.022346,1.05031,0,0
450403,1.109934,1.101535,0,0
450419,0.998119,1.027147,0,0
450424,1.034335,1.02875,0,0
450431,1.047441,1.038985,0,0
450447,0.949798,0.977781,1,0
450462,1.069897,1.04757,0,0
450465,1.050421,1.066728,0,0
450475,1.030194,1.006236,0,1
450484,1.001057,1.001149,0,0
450508,1.137353,1.0871,0,1
450518,1.147372,1.135798,0,0
450537,1.194803,1.214664,0,0
450539,1.038126,0.90782,6,6
450563,1.01905,1.026749,0,0
450565,1.12171,1.058638,0,2
450571,0.988187,1.033257,0,0
450584,0.998172,0.978603,1,1
450587,1.074139,1.095856,0,0
450596,1.033475,0.975856,1,3
450604,0.967325,0.956625,2,0
450610,1.0078,1.027559,0,0
450617,1.070376,1.084458,0,0
450634,1.019376,1.016779,0,0
450638,1.154816,1.104189,0,1
450639,1.037753,1.034771,0,0
450643,0.969703,0.991214,0,0
450644,1.101425,1.075435,0,1
450647,1.048183,1.033065,0,0
450651,1.139063,1.078683,0,2
450653,1.026443,1.086493,0,0
450656,0.994272,0.955308,3,2
450659,1.092603,1.014659,0,3
450661,0.969757,1.030519,0,0
450662,0.986107,0.986632,1,0
450668,1.0363,1.035398,0,0
450669,1.058657,1.029255,0,1
450670,1.103777,1.146314,0,0
450672,1.072066,1.053197,0,0
450674,1.018332,0.972703,1,2
450675,1.055841,1.029038,0,1
450677,0.978461,0.986747,1,0
450678,1.088089,1.098941,0,0
450684,1.022856,1.014114,0,0
450686,1.053052,1.120954,0,0
450688,1.073337,1.095068,0,0
450690,0.942021,0.977847,1,0
450697,1.04497,1.067703,0,0
450702,1.014661,1.070984,0,0
450709,1.180669,1.129133,0,1
450711,0.955496,0.965214,2,0
450713,1.064018,1.075245,0,0
450718,1.035596,1.068467,0,0
450723,1.110608,1.105658,0,0
450730,1.044334,1.081745,0,0
450742,1.110003,1.041127,0,2
450743,1.062835,1.110836,0,0
450747,1.064747,1.061682,0,0
450771,1.079156,1.09376,0,0
450775,1.092036,1.073435,0,0
450779,0.981165,1.009438,0,0
450788,1.046275,1.038594,0,0
450801,1.017916,1.059231,0,0
450809,1.029863,1.034364,0,0
450820,1.024816,1.036852,0,0
450822,1.009756,0.990234,0,1
450827,1.016438,1.014769,0,0
450828,1.138237,1.060652,0,2
450840,1.05197,1.059143,0,0
450844,1.078506,1.081696,0,0
450847,0.995737,1.016888,0,0
450848,0.965813,0.932938,4,2
450851,0.956863,1.011964,0,0
450853,1.001245,0.995663,0,0
450855,0.999637,1.057957,0,0
450862,1.084385,1.058691,0,1
450864,0.881926,0.886381,7,0
450867,0.97454,1.053858,0,0
450869,1.031685,1.054531,0,0
450872,0.954461,0.931099,4,2
450876,0.992745,1.120112,0,0
450885,1.125477,1.075551,0,1
450890,1.052703,1.06472,0,0
450893,1.01306,1.009055,0,0
460001,1.005016,0.981986,1,1
460003,1.035061,1.088157,0,0
460004,0.974437,0.934732,4,3
460005,1.027291,0.999267,0,1
460006,0.938983,0.973713,1,0
460007,0.892166,0.915061,5,0
460009,1.032425,1.019344,0,0
460010,0.992723,0.965765,2,1
460011,0.99932,1.015618,0,0
460013,0.9739,0.950029,3,1
460014,1.060283,0.899602,6,7
460015,0.919706,0.857987,9,8
460017,1.001704,0.841679,10,9
460019,0.851458,0.853301,9,0
460021,0.965258,0.951478,3,1
460023,0.953616,0.892977,6,5
460026,0.990022,0.884149,7,7
460030,0.830091,0.793359,10,9
460041,0.98935,0.95411,3,2
460042,0.969456,0.987461,1,0
460044,0.982962,0.917908,5,4
460047,1.021819,1.043628,0,0
460051,1.014561,1.00944,0,0
460052,1.038142,0.986446,1,2
460057,0.949706,0.903042,6,4
460058,1.021269,0.97076,2,2
460060,0.904318,0.933267,4,0
460061,0.899817,0.841609,10,9
470001,0.893588,0.949688,3,0
470003,0.973706,0.970235,2,0
470005,0.969898,0.972137,1,0
470011,0.954428,0.954456,3,0
470012,0.936256,0.948294,3,0
490002,0.920664,0.871722,8,6
490004,0.909527,0.925795,4,0
490005,0.964622,0.952508,3,1
490007,0.968313,0.964021,2,0
490009,1.020612,1.029915,0,0
490013,0.947418,0.897989,6,4
490017,0.94289,0.924498,4,1
490018,0.923274,0.902119,6,2
490019,0.98648,0.988925,0,0
490020,0.979112,0.970923,2,0
490021,0.985294,0.983488,1,0
490022,0.970477,0.988591,0,0
490023,1.021017,1.034419,0,0
490024,1.002002,1.01406,0,0
490033,0.935085,0.972695,1,0
490037,0.897793,0.897428,6,0
490038,0.93691,0.90429,6,3
490040,0.995027,1.006809,0,0
490041,0.960293,0.971715,2,0
490042,0.950646,0.945329,3,0
490043,1.000088,1.009683,0,0
490044,0.922583,0.900836,6,2
490045,0.986655,0.974886,1,0
490046,0.908555,0.896608,6,1
490048,1.030347,1.005177,0,1
490050,0.945315,0.965304,2,0
490052,0.996788,0.99994,0,0
490053,0.993346,0.984745,1,0
490057,0.94989,0.955493,3,0
490059,1.027422,1.005701,0,1
490060,0.93444,0.915061,5,2
490063,1.010151,0.994751,0,0
490066,0.919898,0.914572,5,0
490067,1.05576,1.049976,0,0
490069,0.994217,0.985028,1,0
490075,1.001066,0.998088,0,0
490077,0.917037,0.935515,4,0
490084,0.929082,0.882834,7,5
490088,0.910827,0.993188,0,0
490089,0.875235,0.902756,6,0
490090,0.968941,0.991404,0,0
490092,0.859018,0.865339,8,0
490093,0.936675,0.924817,4,1
490098,0.924662,0.946688,3,0
490101,0.954102,0.958091,2,0
490107,0.974552,1.013212,0,0
490110,0.938678,0.899167,6,4
490111,0.997724,0.962524,2,2
490112,0.988943,0.984552,1,0
490113,0.9474,0.962497,2,0
490114,0.876435,0.932157,4,0
490115,0.989701,0.953951,3,2
490116,1.044319,0.96548,2,3
490118,0.996614,1.013067,0,0
490119,0.915019,0.903119,6,1
490120,0.937098,0.926416,4,1
490122,0.967615,1.011361,0,0
490126,0.992387,0.990525,0,0
490127,0.983616,0.880243,7,7
490130,0.901213,0.914282,5,0
490136,1.006712,1.014967,0,0
490140,0.924043,0.913112,5,1
490141,0.975647,1.006713,0,0
490144,0.988655,0.955348,3,2
490145,0.898992,1.011765,0,0
500002,0.923504,0.938294,4,0
500003,0.905111,0.905524,6,0
500005,0.951165,0.984149,1,0
500007,0.897166,0.884434,7,2
500008,0.985992,0.983785,1,0
500011,0.909911,0.962801,2,0
500014,0.935851,0.950049,3,0
500015,0.977321,0.925681,4,3
500016,0.916005,0.948967,3,0
500019,0.904308,0.867459,8,6
500021,0.876649,0.910338,5,0
500024,0.896622,0.913494,5,0
500025,0.980107,1.014234,0,0
500026,0.945866,0.972656,1,0
500027,0.939236,0.951702,3,0
500030,0.931774,0.946698,3,0
500031,0.988272,0.953734,3,2
500033,0.819574,0.902827,6,0
500036,0.906332,0.911078,5,0
500039,0.947507,0.972334,1,0
500041,0.915587,0.864463,8,7
500044,0.998055,0.954185,3,2
500050,0.923339,0.886192,7,4
500051,0.933228,0.919322,5,1
500053,0.960746,0.968854,2,0
500054,0.994246,1.005418,0,0
500058,0.940515,0.955607,3,0
500060,1.022443,0.903391,6,6
500064,1.031837,1.05913,0,0
500072,0.891581,0.882758,7,1
500077,0.985212,0.939768,4,3
500079,0.921143,0.895406,6,3
500088,0.904687,0.906844,6,0
500119,0.951408,0.891776,7,5
500124,0.940817,0.950443,3,0
500129,0.935237,0.941627,3,0
500139,0.905519,0.908911,5,0
500141,0.940362,0.908225,6,3
500150,0.847735,0.827558,10,9
500151,0.92532,0.89513,6,3
500152,0.951526,0.95132,3,0
500154,0.848603,0.883292,7,0
510001,1.043168,1.078036,0,0
510002,1.000584,0.938142,4,4
510006,0.952422,0.947871,3,0
510007,1.016145,1.04333,0,0
510008,0.918715,0.946955,3,0
510013,0.973655,0.991435,0,0
510022,1.011134,1.006527,0,0
510023,1.061148,1.011095,0,2
510024,1.038753,1.032576,0,0
510029,0.961545,0.989031,0,0
510030,0.881769,0.943094,3,0
510038,0.867468,0.995558,0,0
510046,1.010034,1.001757,0,0
510048,0.92982,0.934506,4,0
510050,1.090066,1.058116,0,1
510055,1.028551,1.070451,0,0
510058,1.023385,1.029936,0,0
510062,1.008457,1.027652,0,0
510072,0.884733,0.93805,4,0
510086,0.829844,0.943861,3,0
520002,0.855572,0.877442,7,0
520004,0.917269,0.917896,5,0
520008,1.013921,1.041169,0,0
520009,0.923501,0.90499,6,2
520011,0.936365,0.956353,2,0
520013,0.990372,1.021476,0,0
520017,0.909232,0.82593,10,9
520019,0.866983,0.927975,4,0
520021,1.015228,1.054618,0,0
520028,0.909755,0.907789,6,0
520030,0.923556,0.958937,2,0
520033,0.879608,0.865849,8,3
520034,0.890663,0.835244,10,9
520035,0.913133,0.902487,6,1
520037,1.069037,0.987528,1,3
520038,0.91896,0.916689,5,0
520041,0.890352,0.902915,6,0
520044,0.900384,0.877205,7,4
520045,0.949573,0.942148,3,0
520049,0.957944,0.967268,2,0
520051,0.96194,0.976285,1,0
520057,0.865521,0.884247,7,0
